,DGS10_z,DGS2_z,BAMLH0A0HYM2_z,FEDFUNDS_z,CPIAUCSL_z,A191RL1Q225SBEA_z,INDPRO_z,PAYEMS_z,CP_z,UMCSENT_z,VXOCLS_z,M2SL_z,USEPUINDXD_z,PNFIC1_z,GDP_z
2005-06-30,,0.49049186646296583,-1.2052116837190368,0.28688830481106814,1.6570245996326007,-0.27957383313439904,1.988725569430672,2.2211538858102973,2.403323527605627,0.9877932165912257,-1.0839335887726005,1.4673500540410582,-0.4684559304071065,,2.114591840630891
2005-07-31,,0.8360721119099711,-1.4051942281809464,0.4599196952578118,1.8156256165971034,-0.24838491597491022,1.7158090796958847,2.258665854234982,2.2579415043673596,1.0231016565245088,-1.0618382398625734,1.5189812204527016,-1.0830858770694465,,2.014222453113252
2005-08-31,,0.7639924324181334,-1.2107223291263398,0.6589467290602686,1.9454367059871351,-0.2151545254872645,1.7240575936081246,2.1794179927510635,2.1318829335395675,-0.31106987000072134,-0.9367360029846787,1.5710505588257238,-1.058618253795364,,1.9246773482785648
2005-09-30,,1.1333314316929366,-1.2236072071567432,0.8022031654800215,2.3194656779516207,0.3716581400686489,0.8702096355260959,2.0200342354818623,2.190743264972528,-2.28591873830237,-0.9547545987534779,1.6267945437463744,-0.28779400677692885,,2.08556615293405
2005-10-31,,1.4215108835338883,-1.1538195859382467,0.988911276617418,2.1808513998957952,0.35087131807504873,1.2947036762375221,1.9090295591150468,2.0737953436058496,-2.542844066249852,-0.6604048434230785,1.6766565536162035,0.5086562880228187,,1.9881659023892924
2005-11-30,,1.517682637045326,-1.0916562865735813,1.2417036816818257,1.841117310837648,0.32994210396083407,1.6317899179788786,1.9625227996287282,1.970276177329015,-1.3514237068876052,-0.8857154116662358,1.6577296998566424,-0.6482263596358769,,1.9010646960076016
2005-12-31,,1.5530392478754302,-1.040250922253282,1.4761315561999073,1.72484762549351,-0.1878745092353285,1.7100802356291644,1.8964458039876289,2.109462299547675,0.16203485658265057,-0.8535225863138675,1.679876662246353,0.9976710772072127,,2.0091800840742873
2006-01-31,,1.6880062942724938,-1.1255368837034103,1.683926122160901,1.8258638875384134,-0.1860986919969638,1.6539844479998616,1.892404702823942,2.0044263730263916,0.07918739710159635,-0.7842460319313834,1.753908165127932,-0.6841700290250382,,1.9181018242377832
2006-02-28,,1.818762478753473,-1.1088440796752272,1.9210941705641236,1.7194913259690583,-0.18432429085712765,1.5636309270955955,1.9040112394684594,1.9107062408588944,-0.6936826886038228,-0.8689597835969183,1.754728392948991,-0.4928594120821065,,1.8361422129278995
2006-03-31,,1.9041362345709996,-1.1694072005467413,2.0647830091566615,1.6592587032705843,1.4942149407158563,1.5505068711823464,1.9127627382643184,1.9062918196652352,-0.4109360253746389,-1.138238775062496,1.721427347200006,-1.1324606455596893,,2.0333698396092834
2006-04-30,,1.9137479100911294,-1.1665017420644326,2.23786741081142,1.725819892476409,1.4640776005595897,1.5724728283739664,1.857781147841542,1.820912110201598,-0.6891978649642408,-1.2050384247838524,1.7719572424317145,0.011243304103195337,,1.9412991887058364
2006-05-31,,2.0191668082273218,-1.0954404712429577,2.306790640002838,1.723338164698378,1.439008402658231,1.5029903965484421,1.7513264416537007,1.7434289554458555,-1.9867981919121547,0.25965139800376724,1.6979551907472752,0.9141941661132387,,1.8586218303058606
2006-06-30,,2.0674117412866178,-0.9668674014069797,2.272155597308889,1.7062979180971374,-1.0240346607756319,1.5521319445152537,1.680586700683213,1.79096707843767,-0.9731212182890431,-0.6794530005581885,1.7404968984553726,1.7479024266587353,,1.9257522223720722
2006-07-31,,1.8305774096093914,-0.8946365835166874,2.368581288782021,1.78324759836772,-1.0019199362130615,1.4510942381911853,1.66800762757103,1.7158832003441322,-0.9642989036628717,-0.18548790290101677,1.7837472404615395,0.3791901865712506,,1.8427128305479827
2006-08-31,,1.6201799202178113,-0.8486405012489388,2.2724313136826244,1.8135687910357474,-0.9804187659059556,1.5474375523158252,1.6463536636236864,1.64711884218254,-1.3382099839994364,-1.0212271110375803,1.7766630911069632,-0.9225519467636707,,1.7675015203386641
2006-09-30,,1.493391906456147,-0.8458081260762872,2.1595084454316433,1.5464656424223098,-1.262092271313482,1.4060795148974043,1.615560282485317,1.6525433504410758,-0.7797812987383184,-1.0968668524546943,1.7613617990517751,-0.4461896765277459,,1.8048788931421076
2006-10-31,,1.4372134409183606,-0.8847058980295545,2.0477862090531365,1.322751524157732,-1.3362774051147508,1.3055243568381636,1.5349029065351663,1.592340572496287,0.5027808919904391,-1.4551705818224585,1.8244103937725058,-0.8517065525926746,,1.7343783116189067
2006-11-30,,1.3160103919331483,-0.8945924254478141,1.9445054009242415,1.2773294172497804,-1.4203755088161967,1.2342380180516548,1.552242239997261,1.5367802947722795,0.2732690643021979,-1.4013976805645556,1.8354890118615377,1.1858919542525763,,1.6700274336454077
2006-12-31,,1.4325343825238042,-1.0001326917832942,1.8447182617185167,1.40049001304996,0.3263118860080497,1.581266541925861,1.557889362780642,1.3604356814564207,0.21401435325009305,-0.9455354767251491,1.872801413392668,2.221232995900128,,1.7598123320729706
2007-01-31,,1.4779961955148295,-1.0419216820396089,1.7665848240326039,1.3890398295197177,0.30494650682477104,1.3654885651292756,1.5793757157713426,1.3197196988861397,1.128686225967371,-1.4305609953412182,1.8928351239337668,0.9756237131014487,,1.694182320299383
2007-02-28,,1.2080589898820056,-0.965831857453981,1.6952994071344707,1.4553084289653302,0.2833304678307814,1.6827834260626866,1.541291662482199,1.281709033126628,0.20658042115038078,1.433909680611933,1.836009615280723,-0.5934790060995035,,1.6341680503531808
2007-03-31,,1.130624978347967,-0.9209039977073289,1.624006903674104,1.5634903916275338,-1.1295654252807237,1.6768075267448141,1.5663702807886062,1.0363939847602688,-0.25103529952948567,0.7484615542416161,1.839528982513303,-0.4421785660656645,,1.7296014692227837
2007-04-30,,1.1163965785154029,-0.9391563060442497,1.5525229706290609,1.5909901871021037,-1.0957608873728342,1.8628071166040514,1.5150654681927025,1.0060771502229469,-0.4417356816763841,0.2821849285385918,1.955308249997014,-1.018596837967477,,1.6664650122078402
2007-05-31,,1.32293656544548,-1.0317993852845901,1.4919316871634742,1.6527168651120931,-1.0632642534366212,1.7743075533094563,1.5050141420264074,0.9771231478741519,-0.22644881481106466,0.003915283670917686,1.8642943430988204,-0.8026691414543656,,1.6086368460079592
2007-06-30,,1.2431202793349099,-0.76987225284663,1.435415550884804,1.6451257108877202,-0.2688714204092605,1.7121445370716375,1.4649533626429068,1.1965505065030038,-0.6981352017994985,2.128169616855592,1.844391223791204,-1.0689276588834,,1.7129432648132032
2007-07-31,,0.9760093669180248,-0.1702541432746643,1.3879800013961727,1.6230915614314687,-0.2688714204092605,1.569526346648109,1.3842147038920052,1.1624496642621336,0.22009125370806137,4.444698347684423,1.819794997733807,-1.2345454167864214,,1.6519411307399439
2007-08-31,,0.6434188592390468,0.05087142715746387,1.2057480306156456,1.5570204179123521,-0.2688714204092605,1.5909564696366725,1.308422794575032,1.1303507422593266,-0.9663862638615115,3.1809893274735797,1.922842326062307,-0.11573591156942711,,1.5960755779550542
2007-09-30,,0.4840442215890213,-0.0851477336011428,1.1211414329149092,1.63474822275853,-0.39998342892914157,1.6400766712018275,1.296899623992581,0.9226225886165694,-0.9140587059832669,1.4188873644907232,1.8450047995482828,-0.7921582949881426,,1.679957192716291
2007-10-31,,0.4377309810590332,0.07298706096453401,0.9852717881669476,1.6612556272252452,-0.4089902000098667,1.4361713572672619,1.2788400186079432,0.8945825734604348,-1.2816902600545084,1.426579253867766,1.7673251369453333,0.47631795686610684,,1.6225798652206163
2007-11-30,,-0.27266142117571723,1.0701159970813077,0.8033736068094207,1.84512322391443,-0.4181098905824145,1.6294552956515038,1.2856469675906896,0.8675411004895467,-1.943727774988299,2.8382636657352114,1.726021999859774,0.04586431528744337,,1.5700421581321065
2007-12-31,,-0.28818979902391095,1.3285422818519717,0.6357929705286112,1.8405603198562732,-0.3211654415459011,1.5699399144160247,1.2914021365473674,0.9207354872997306,-1.9064992066027273,2.1801842516801657,1.7018038093998529,1.5166703607748948,,1.647710457515056
2008-01-31,,-0.9982315552359339,2.216891694663365,0.44115214290279336,1.861650043960386,-0.34951373913528655,1.4304608120728222,1.2421479104071542,0.8922651167647904,-1.354769982248736,2.882127810383505,1.6899433392178524,3.3472026685206333,,1.59473717378006
2008-02-29,,-1.4180159066329308,2.8751296428173148,-0.13389987565069034,1.8418099405423622,-0.37946198817369015,1.1829718707567032,1.1605868555116772,0.8647369609423738,-2.336125043519254,2.6081585804745875,1.81585682606115,1.4125042248087516,,1.546376467772297
2008-03-31,,-1.4466809634761948,3.237896226848309,-0.3679496096413263,1.860783876699708,-2.8876036576068,0.9725543165786201,1.079842141524728,0.4409160620648123,-2.2779577134377638,1.9678394403297306,1.8715237493669625,-0.05399823805245398,,1.4921206528083206
2008-04-30,,-0.9323591681105862,2.139846400487024,-0.578735996106367,1.8331886681969911,-2.6745913622019426,0.5856123998848789,0.9003910119766471,0.4147628895907064,-2.787127987756687,0.9807406206321156,1.8607939098598731,0.09482565072971672,,1.4494022856054853
2008-05-31,,-0.6644255852544272,1.8979781543280116,-0.7707842941012827,1.934754048927802,-2.497442224959595,0.2284023112242046,0.736303856270969,0.3880589554855078,-2.702128953609597,0.4995738220154818,1.779372115189188,-0.13739345644718137,,1.4103350710919116
2008-06-30,,-0.7242338359945986,2.4475686669034546,-0.772729940994622,2.1709700515755532,-0.2534760345623496,0.053189157286829915,0.5865107684045492,0.45187167084033597,-2.697535724953121,1.4520259083290794,1.7214665624113934,0.15817233100023315,,1.5116272977918102
2008-07-31,,-0.8377843407814418,2.7497740882527455,-0.7855149423061077,2.2458776222397647,-0.24278669285085303,-0.2387397838087133,0.38786499427372656,0.4252111892360992,-2.0343101518600113,1.3764942919865457,1.7382052521909817,-0.286399213543811,,1.470220491185525
2008-08-31,,-0.9881031240928633,2.788205190083386,-0.8105791794834868,2.0322420521731086,-0.23210691005121528,-1.1454017054892027,0.09803398741067927,0.39791194468936886,-1.7192075894490055,0.9728133192937051,1.6736320378324991,0.4049373711745103,,1.4327348524731482
2008-09-30,,-1.3219079220945398,3.881404927400818,-0.9462484643485635,1.904968697442393,-2.5628890500337067,-3.285304238428224,-0.3755199918141782,0.07790491784663571,-0.9970049241923898,3.574214555232838,1.7385496623497192,5.279836301266753,,1.4225035850391516
2008-10-31,,-1.6915831279362021,5.080462858573766,-1.4715978619071997,1.511114134304358,-2.456512168559858,-2.596946846700014,-0.9306406806436344,0.04080866556811276,-2.0223198561916482,4.0649850664523814,1.8745041537237928,1.1498777822749644,,1.3841644217173854
2008-11-30,,-2.10777712602809,4.981591521775842,-1.809528890944881,0.86627517396079,-2.3673277121564524,-2.8110627403327277,-1.7668880745260138,4.981033335515393e-05,-2.026689220438372,3.1918614831017913,1.87572548831043,1.5662643893592452,,1.3491918219039676
2008-12-31,,-2.23288235648484,3.761807586540357,-1.9159048029602574,0.5463309319841039,-4.567421423643268,-3.249538208220677,-2.4380122207986448,-2.59530553933948,-1.5238891838789874,1.515642822018598,2.141089761376105,0.9468955169561486,,1.0351792565336362
2009-01-31,,-2.0290412613460997,2.9283808577831194,-1.8860226975814105,0.5914451278193548,-3.8868076029505927,-3.296041932812914,-2.9141372117866875,-2.5541806189032843,-1.3498775405501704,1.7930755650304018,2.1535950461740745,0.6055233523141442,,1.0076114657728878
2009-02-28,,-1.9419809322919908,2.925777872782578,-1.8126430914890135,0.6774593560161426,-3.42890068707922,-2.920868418750502,-3.105142105008311,-2.514703090444562,-1.6203982303501647,1.871382618666045,2.052510025533543,0.839946006687778,,0.9817290817476352
2009-03-31,,-2.0443171200849033,2.619919334134237,-1.804759982348101,0.5988832762572889,-1.9791162637830553,-2.803947827205691,-3.1501909866574063,-0.7961922763759915,-1.4463594673268594,1.4382993809919937,2.037417601569481,0.8659379266803812,,0.7722853557577624
2009-04-30,,-1.8990866409958607,1.7175313766570022,-1.7904536165491722,0.5945751282021681,-1.8829204927710654,-2.581222590385558,-3.0322306665141827,-0.8256073271414431,-0.8069761728254574,0.8811448043499212,1.9036637270430723,0.08954796418342365,,0.7478313447459317
2009-05-31,,-1.8233784673665474,1.280224378613378,-1.743768472416976,0.6093617835443909,-1.7962089341372294,-2.4340101627959054,-2.7858565888675324,-0.8566347461344278,-0.5096165560255489,0.318099561165898,1.890060441668966,-0.08973348118383317,,0.7242020209321451
2009-06-30,,-1.627999593264199,0.9948016760892612,-1.698773924385938,0.894380876274942,-0.6154982324809111,-2.2284389996628864,-2.634585682267089,-0.49899850327122536,-0.3225379464677433,-0.04973745261473493,1.7882039817237239,-0.3087539469009965,,0.6434518951075936
2009-07-31,,-1.563969759051676,0.682008044350757,-1.6917010038016926,0.8346028930327289,-0.5958647463330214,-1.8827697252804068,-2.465385547701095,-0.5271453317032402,-0.6505024538526375,-0.016014795651906187,1.6873359550157472,1.9704774040651751,,0.619064073083837
2009-08-31,,-1.628378264300438,0.6404531981048943,-1.6536732583969225,0.9244217881962682,-0.5764700456287589,-1.6051657350778585,-2.276943325257646,-0.5568457795088169,-0.6380725414367461,-0.17324515378332464,1.5894902391372305,-0.6791039954743102,,0.5950376195206876
2009-09-30,,-1.5900672466920533,0.3656185223187255,-1.618515868911851,0.9586980668800387,0.0766686800039758,-1.3957023946958822,-2.135754763040223,0.4344560343259408,-0.017166167629517958,-0.1460849828754084,1.5006025034561898,-0.2751755313293102,,0.6548935597077883
2009-10-31,,-1.5739401820648968,0.27947117846144753,-1.59190475701871,1.0482713065368332,0.08944008743456974,-1.2860907103157317,-2.006511771369795,0.40975900461652104,-0.19872917966482237,0.14208434789280522,1.4705797377699135,-0.3097755640115643,,0.63129014568237
2009-11-30,,-1.6612591623431872,0.27501869913628835,-1.5483349877972092,1.1627039180617615,0.1023765519700769,-1.1644141048186933,-1.8456354015595904,0.38471461031369675,-0.41320813129140754,-0.39411087749096885,1.4488881789798518,0.24055508275887522,,0.6082753558520659
2009-12-31,-0.7292882952591875,-1.312620848896861,-0.01464003367525086,-1.5035505819427597,1.1460423214968285,1.0299210442321438,-1.05896751601596,-1.7779597771402507,1.037998586200873,0.05468293883915519,-0.618842659503659,1.365296728400581,0.237947249870569,,0.8657680776764921
2010-01-31,-1.0020638593258482,-1.464619506654046,0.00659198296006342,-1.464353946652437,1.1415592567239148,1.026784332911543,-0.870670972092277,-1.6523533283054255,1.0084287005425892,0.29200370814356985,-0.2918399090967964,1.2307631519182727,0.36154925879691197,,0.845085646174425
2010-02-28,-1.0226908729673867,-1.417461043158774,0.030171387264222294,-1.4104466187827984,1.0558228776429261,1.0236622086782425,-0.7793675125541707,-1.5672731128815756,0.9803085460933096,0.2776034361444864,-0.7399278810592264,1.269925323044486,0.5961320566564292,,0.8265164746552988
2010-03-31,-0.7079930407884911,-1.2432162059375838,-0.17356193040338785,-1.3536999069724573,1.0359567148599218,0.2674630973453212,-0.6461424006867372,-1.4253391534652526,1.3686417372572433,0.331807316123399,-1.006095042623558,1.2029877568598524,-0.42812664343005663,,0.9793329395237805
2010-04-30,-0.9023030649707492,-1.2315269012688137,-0.23095190908296104,-1.2941679394171843,1.0121720078931098,0.2836242223765448,-0.5587954105276296,-1.2736912933053035,1.3202521815220816,0.24191418163513106,-0.6236338719030122,1.2093025125761454,-0.6115200417430774,,0.9597898441042004
2010-05-31,-1.4227679927771573,-1.3119824889971725,0.06653549028722958,-1.2544339172191754,0.9422278995986536,0.3001792604321421,-0.337093863436005,-1.064675946757657,1.2745023356436223,0.45908603272683507,0.1710800522578855,1.2654968478266462,0.6910979685161789,,0.9432182787629662
2010-06-30,-1.8838466295044163,-1.3517378910933582,0.08833069728963067,-1.225257521475856,0.87866836928013,0.91952574562134,-0.27030635508377493,-1.0426841150148363,1.1753224790124939,0.7881217021573108,0.3735269793329601,1.2483734849360406,0.3837163129002923,,1.2923715775785747
2010-07-31,-1.9107375831326976,-1.3370674403075835,-0.046462140156295885,-1.1870635293468401,0.9704206902920341,0.9039010482795466,-0.17958367046920184,-1.0115772488561272,1.1378609579255883,-0.10676421727962397,-0.547726391124747,1.2180953067345643,0.44752611770708833,,1.2764033347833226
2010-08-31,-2.52489489098627,-1.3340069587218555,0.0162914979245115,-1.145010010911313,1.0490976929998335,0.8885902904408368,-0.08780121359632304,-0.9570376308112688,1.101974188273071,0.09209965515679935,-0.24398138414030351,1.2687131295041554,0.5308580996736654,,1.2665280824168867
2010-09-30,-2.3921041961078195,-1.314151532604336,-0.14548770817401047,-1.1086783669820242,1.1440664320939269,0.6399026152823106,-0.004326979000753692,-0.9257832393033232,1.5313038530945844,0.057970606830836324,-0.6277803763773283,1.2821204112497808,-0.07454142501114312,,1.5490364489045694
2010-10-31,-2.2127638429997694,-1.311856982822097,-0.23111582388991242,-1.0732702032642638,1.3927433847943234,0.6406445601893598,-0.004272874923154679,-0.7991471134048526,1.4746448519064672,0.04076134433978381,-0.7350063363931685,1.342664681618479,1.225433730232793,,1.5294084312258538
2010-11-30,-1.9228539171361285,-1.207154584749969,-0.17487538163121882,-1.0386383295007127,1.537101596542398,0.6413872736461737,0.05559699838409246,-0.7176269324981961,1.421636798313376,0.6760462548001904,-0.5609547462621661,1.3386834037065,-0.05540998006427286,,1.517537990067513
2010-12-31,-1.2088362849795053,-1.0800483151185456,-0.3704028146446868,-1.0092453214047226,1.7788977181903687,0.32985709353700277,0.280541264246216,-0.6506811634987854,1.3821604087333985,1.1438159341614258,-1.0624434756728576,1.3711984201173786,0.09219410275942791,,1.8324577511180205
2011-01-31,-1.0225112337004816,-1.0612841234082626,-0.45546115213328375,-0.9806518367930228,1.917409333546631,0.3304378229392013,0.3047660546580237,-0.6063417145898227,1.3398232148474847,1.146565943318983,-1.0432911111908707,1.380551127230374,-0.5097589042526327,,1.8040559928779365
2011-02-28,-1.0056977781537662,-0.9670493398303966,-0.533039926060893,-0.9528054421519401,2.0192611817662263,0.3310188671710479,0.2937635822410559,-0.49411400533998684,1.2996418413535638,1.5990859464794094,-1.0366450877504425,1.4923847421468304,-0.7651044145745669,,1.7853429018760247
2011-03-31,-0.9188207001507037,-0.8752312746003796,-0.5443859519592642,-0.9300765411361416,2.2132556047367165,-0.5806405893611676,0.5814474519535084,-0.37403474105484047,0.6020575520385516,0.03200887147898331,-1.0057577190987028,1.5831424051197784,-0.794995790081401,,1.829826527793347
2011-04-30,-1.118277397821719,-0.9537614929724649,-0.5563722090490225,-0.9167250282310448,2.311446823467734,-0.5555082073493252,0.5936046440742921,-0.2130846173564781,0.5935369511924252,0.3657494529453662,-1.1723533069656764,1.683876643230026,-0.8487700317221192,,1.787139324264487
2011-05-31,-1.4887029800997003,-1.0163503094498643,-0.4888077499719152,-0.8909769799814921,2.274564165785347,-0.5303612992200863,0.7114218967857593,-0.11716338649438758,0.5850951508006662,1.0234714403801235,-1.1131453582994248,1.807454223170293,-0.8919732891575846,,1.7519226256024678
2011-06-30,-1.284859728437471,-0.9885383741690101,-0.42079640995509315,-0.8616437900942652,2.069073336254605,0.6367530433428182,0.8890421850107241,0.04184251888243807,0.9095179466578253,0.5337102807040448,-1.0166082744008185,1.9318727556583979,-0.36824272750853215,,2.1521990605910855
2011-07-31,-1.7775286636704202,-1.0137579798372294,-0.393182198022932,-0.8424182048555863,2.0515421069228745,0.625426354058229,1.133589636222291,0.14990891246345717,0.8952080932024306,-0.7963280735927742,-0.1566035324965055,2.2592498640379968,1.3552365070088497,,2.080173563898016
2011-08-31,-2.549072130157019,-1.0807482073616748,0.005574807575038612,-0.8013174769190804,2.048617679327293,0.6142339973808695,1.3983673180730736,0.31640788409203363,0.8811647634939974,-2.0011435153725046,0.2678582817832637,2.5779186881634044,-0.21909587464829477,,2.018368827052649
2011-09-30,-2.8633574136343625,-1.0208158517422363,0.25631614325411445,-0.7838252948004594,1.9919807259293913,-0.28936172621410605,1.3422966648770704,0.5707912918286381,0.9280845994368437,-1.322036928805597,1.2999483072418483,2.434356813124186,-0.7498342556680315,,2.142761512018641
2011-10-31,-2.432221605819478,-0.9934171993750521,-0.08685282740368108,-0.7623457634337356,1.8632533087735847,-0.28539186161922137,1.5174843699383327,0.880940160894794,0.9149208299497351,-1.1542955091741287,0.1027541139903609,2.324796014922473,-0.7093029209503672,,2.0674970076855277
2011-11-30,-2.4693565292249042,-0.9667570591872755,0.07222248814137644,-0.731924708156556,1.8131802858712047,-0.2814315023238527,1.4587497122738484,1.1825785368972477,0.9019880156357021,-0.7675537297178657,0.10201054887024831,2.2675673284590903,-0.8793849173875302,,2.0022573893568825
2011-12-31,-2.629237486304893,-0.9438697551678047,-0.08586536524854098,-0.7117949738139486,1.7178692921232437,1.2252213698980636,1.5102327925445032,1.5484042257995942,1.2593087511079368,0.24786105907932068,-0.3111178009898575,2.1811444501134067,0.5636164109131093,,2.330048783149761
2012-01-31,-2.6173559249824754,-0.9450719806531671,-0.26118952771129983,-0.6822511951649451,1.7385268824342803,1.211759636956945,1.5645819868355257,1.9929258037742157,1.2257004468685433,1.0806182931733301,-0.7954230891584836,2.1489133857607765,-0.8059516894492925,,2.2232919757583756
2012-02-29,-2.355488670324257,-0.8683666942390095,-0.4398973642627538,-0.6478636921274704,1.7267493056068228,1.1985508997276262,1.5430582246999045,2.2142938746540666,1.193491108437486,1.1043099878095015,-1.0646987673752053,2.07403124076884,-1.2847725427703425,1.1829831144735379,2.1301278772691985
2012-03-31,-2.0087448740735825,-0.8269618159007968,-0.45612305142126397,-0.6080727159482526,1.719383237236042,0.8015363107898424,1.3292794044465406,2.271146563675551,2.297585139704542,1.2447424178796758,-1.2634300292229486,1.990303966807378,-0.8267609421366833,1.537840680905005,2.467609316902615
2012-04-30,-2.2948589256113068,-0.8559610784993531,-0.4634032460083782,-0.5791931028947784,1.6963322243660384,0.7858199913093101,1.4456255708240906,2.140154239904139,2.163719742102234,1.2118623633744505,-1.023339885865437,1.9352194634209163,-0.4178178647946993,1.4899566446580834,2.3302610799847705
2012-05-31,-2.645699922246536,-0.8499838114158816,-0.24456378786081232,-0.5444797235234712,1.5178606914720325,0.7703912441914063,1.449005605885599,2.0371830175434513,2.046598878861105,1.6552522552064346,0.08400759874270847,1.8657489183918932,-0.4633052496702508,1.4448161606586434,2.211338914300793
